ax,ay,az,time,class,flick_score,shield_score,throw_score
6.167652130126952,5.243461608886719,5.684008598327638,1556916725471,shield,0.0,1.0,0.0
6.768614768981934,5.6887969970703125,5.104593753814697,1556916725591,,0.0,0.0,0.0
6.150891780853272,5.755836486816406,4.288146018981934,1556916725671,,0.0,0.0,0.0
5.925830364227295,5.626545906066895,4.144489765167236,1556916725771,,0.0,0.0,0.0
9.87159538269043,8.006455421447754,5.063891410827637,1556916725875,,0.0,0.0,0.0
18.60112190246582,13.56356716156006,10.32411289215088,1556916725971,,0.0,0.0,0.0
0.04549122229218483,1.599375605583191,0.4285751879215241,1556916726071,,0.0,0.0,0.0
-7.101418972015381,0.7877163887023926,0.6296942830085754,1556916726170,,0.0,0.0,0.0
-7.805335998535156,1.503604531288147,1.3383996486663818,1556916726271,,0.0,0.0,0.0
-28.21652793884277,-16.824569702148438,-4.8484063148498535,1556916726371,,0.0,0.0,0.0
42.13205337524414,2.724684715270996,0.9026415944099426,1556916726471,,0.0,0.0,0.0
15.158153533935547,6.859597206115723,6.4597535133361825,1556916726570,flick,0.16666666666666666,0.0,0.0
-6.100612163543701,5.248250484466553,-2.856369733810425,1556916726671,flick,0.3333333333333333,0.0,0.0
-0.2777358889579773,11.370410919189453,0.17478206753730774,1556916726771,flick,0.5,0.0,0.0
6.304125785827638,13.93228530883789,0.9026415944099426,1556916726871,flick,0.6666666666666666,0.0,0.0
7.405491828918457,14.607470512390135,1.8076775074005127,1556916726971,flick,0.8333333333333334,0.0,0.0
-3.04072904586792,3.804502725601196,0.48364350199699396,1556916727071,flick,1.0,0.0,0.0
-10.417490005493164,-4.1373066902160645,-2.0590763092041016,1556916727171,,0.0,0.0,0.0
-13.678491592407227,-15.66574001312256,-2.1380875110626216,1556916727271,,0.0,0.0,0.0
48.40984344482422,7.3983092308044425,5.324867248535156,1556916727371,,0.0,0.0,0.0
4.687990188598633,3.1867797374725337,5.111776828765869,1556916727471,,0.0,0.0,0.0
5.988081455230713,4.0128045082092285,2.516382932662964,1556916727572,flick,0.16666666666666666,0.0,0.0
9.960183143615724,4.149278163909912,2.267378330230713,1556916727670,flick,0.3333333333333333,0.0,0.0
15.24195384979248,3.227482557296753,6.268211364746094,1556916727770,flick,0.5,0.0,0.0
18.900405883789066,5.308107376098633,2.545114040374756,1556916727871,flick,0.6666666666666666,0.0,0.0
2.1620302200317383,-3.634509086608887,-2.0638649463653564,1556916727970,flick,0.8333333333333334,0.0,0.0
-11.176474571228027,-14.514094352722168,14.600287437438965,1556916728070,flick,1.0,0.0,0.0
1.3599480390548706,-4.096604347229004,5.822876453399657,1556916728171,throw,0.0,0.0,0.0
12.028836250305176,6.663266658782959,4.063084125518799,1556916728271,throw,0.0,0.0,0.2
7.1780357360839835,3.2442424297332764,5.758230686187744,1556916728372,throw,0.0,0.0,0.4
7.25225830078125,2.1261160373687744,7.041562080383301,1556916728470,throw,0.0,0.0,0.6
11.559558868408205,7.247469902038574,10.774236679077148,1556916728571,throw,0.0,0.0,0.8
11.04478931427002,7.63294792175293,2.4661030769348145,1556916728671,throw,0.0,0.0,1.0
-4.616161823272705,-1.4581133127212524,6.323279857635497,1556916728771,,0.0,0.0,0.0
2.937775135040283,5.604997158050537,-9.095849990844727,1556916728870,,0.0,0.0,0.0
2.8420042991638184,5.375146865844727,-9.287391662597656,1556916728971,,0.0,0.0,0.0
7.8891353607177725,2.9521408081054688,5.523591995239258,1556916729071,shield,0.0,0.16666666666666666,0.0
10.099051475524902,8.401510238647461,5.758230686187744,1556916729171,shield,0.0,0.3333333333333333,0.0
13.108654975891113,9.838075637817383,0.9888355135917664,1556916729271,shield,0.0,0.5,0.0
15.586729049682615,10.484529495239258,3.3232533931732178,1556916729371,shield,0.0,0.6666666666666666,0.0
13.774263381958008,4.692778587341309,8.260248184204103,1556916729471,shield,0.0,0.8333333333333334,0.0
-0.12210801243782045,-2.774964570999145,6.079063892364503,1556916729570,shield,0.0,1.0,0.0
-25.24044418334961,-5.164450645446777,-1.3743137121200562,1556916729670,,0.0,0.0,0.0
-8.080677032470701,-14.444660186767578,-0.05027977004647255,1556916729791,,0.0,0.0,0.0
33.73293685913086,-4.53236198425293,27.692182540893555,1556916729872,,0.0,0.0,0.0
4.391099929809569,3.917033672332764,-1.051086664199829,1556916729971,flick,0.16666666666666666,0.0,0.0
5.054314136505127,8.487704277038574,0.4956148862838745,1556916730070,flick,0.3333333333333333,0.0,0.0
7.88195276260376,7.606611251831055,2.4684972763061523,1556916730171,flick,0.5,0.0,0.0
6.768614768981934,5.243461608886719,3.7901370525360094,1556916730271,flick,0.6666666666666666,0.0,0.0
8.554743766784668,5.607391834259033,3.809291124343872,1556916730371,flick,0.8333333333333334,0.0,0.0
8.329682350158691,6.69199800491333,-0.9816526770591736,1556916730471,flick,1.0,0.0,0.0
10.343267440795898,10.30256462097168,5.552323341369629,1556916730571,,0.0,0.0,0.0
-2.6432793140411377,9.692024230957033,-4.984879970550537,1556916730671,,0.0,0.0,0.0
-1.92020845413208,3.7661943435668963,1.242628574371338,1556916730771,,0.0,0.0,0.0
-0.4525179266929626,9.428654670715332,-9.217958450317383,1556916730878,,0.0,0.0,0.0
1.3360053300857544,7.4868974685668945,-8.116591453552246,1556916730971,shield,0.0,0.14285714285714285,0.0
4.053507328033446,0.04549122229218483,0.5865973234176636,1556916731071,shield,0.0,0.2857142857142857,0.0
7.625765323638916,9.830892562866213,3.0862202644348145,1556916731177,shield,0.0,0.42857142857142855,0.0
13.72158908843994,11.119011878967283,3.189173936843872,1556916731271,shield,0.0,0.5714285714285714,0.0
7.199584484100343,5.822876453399657,1.982459545135498,1556916731372,shield,0.0,0.7142857142857143,0.0
8.051946640014647,5.049525737762451,2.818061351776123,1556916731471,shield,0.0,0.8571428571428571,0.0
9.299363136291504,7.003253936767577,5.406272411346436,1556916731572,shield,0.0,1.0,0.0
10.077502250671387,12.725570678710938,0.10534809529781344,1556916731671,,0.0,0.0,0.0
8.820508003234863,9.706390380859377,-2.609759569168091,1556916731771,,0.0,0.0,0.0
1.5371243953704834,-0.30407288670539856,5.523591995239258,1556916731872,,0.0,0.0,0.0
5.183605194091797,8.506858825683594,-15.98417854309082,1556916731970,,0.0,0.0,0.0
1.6065584421157837,3.5890178680419917,-2.4325830936431885,1556916732071,shield,0.0,0.14285714285714285,0.0
5.166844844818115,7.276201248168945,5.274587631225586,1556916732172,shield,0.0,0.2857142857142857,0.0
7.824490070343018,13.515681266784668,4.434196949005127,1556916732272,shield,0.0,0.42857142857142855,0.0
6.160469055175781,6.1820173263549805,0.7757450342178345,1556916732371,shield,0.0,0.5714285714285714,0.0
6.555524349212647,4.869955062866211,2.482862949371338,1556916732471,shield,0.0,0.7142857142857143,0.0
7.448588848114014,6.100612163543701,3.069460391998291,1556916732570,shield,0.0,0.8571428571428571,0.0
8.367990493774414,5.566689014434815,3.7590115070343018,1556916732671,shield,0.0,1.0,0.0
7.405491828918457,5.02079439163208,3.0886144638061523,1556916732772,,0.0,0.0,0.0
7.592245578765869,4.874743461608887,3.3543789386749268,1556916732872,,0.0,0.0,0.0
8.001666069030763,4.941783428192139,3.3878989219665527,1556916732972,,0.0,0.0,0.0
7.355212211608888,5.118959426879883,2.90186095237732,1556916733071,,0.0,0.0,0.0
8.312922477722168,5.724710941314697,3.4908525943756104,1556916733172,,0.0,0.0,0.0
10.506077766418457,9.347249031066896,2.8731298446655287,1556916733271,,0.0,0.0,0.0
6.610592842102051,12.119818687438965,-0.05027977004647255,1556916733371,,0.0,0.0,0.0
-2.267378330230713,6.469330310821532,-2.482862949371338,1556916733472,,0.0,0.0,0.0
-0.18675343692302704,3.351984739303589,-2.3104751110076904,1556916733571,,0.0,0.0,0.0
1.721483588218689,4.427014350891113,-10.127782821655273,1556916733671,,0.0,0.0,0.0
5.923435688018799,2.03992223739624,-1.8579572439193728,1556916733771,shield,0.0,0.16666666666666666,0.0
8.480521202087402,8.499675750732424,2.662433624267578,1556916733871,shield,0.0,0.3333333333333333,0.0
8.889942169189453,10.546780586242676,-3.9697077274322514,1556916733971,shield,0.0,0.5,0.0
8.748680114746094,6.612987041473389,0.8356019258499146,1556916734071,shield,0.0,0.6666666666666666,0.0
8.569109916687013,1.161223292350769,7.436617374420166,1556916734172,shield,0.0,0.8333333333333334,0.0
18.47422409057617,5.514014720916748,-3.9792847633361816,1556916734271,shield,0.0,1.0,0.0
16.84372329711914,5.686402797698975,-4.383917331695557,1556916734452,,0.0,0.0,0.0
7.285778045654298,-1.659232497215271,-1.2522057294845579,1556916734477,,0.0,0.0,0.0
-2.257801055908203,-16.094314575195312,19.18292999267578,1556916734571,,0.0,0.0,0.0
-1.9130256175994875,-7.400703430175781,7.776604652404785,1556916734672,throw,0.0,0.0,0.16666666666666666
11.930671691894533,6.052726745605469,3.672817468643189,1556916734771,throw,0.0,0.0,0.3333333333333333
11.605050086975098,8.140534400939941,7.412674903869629,1556916734871,throw,0.0,0.0,0.5
5.69119119644165,2.6432793140411377,8.190814018249513,1556916734970,throw,0.0,0.0,0.6666666666666666
4.185192584991455,1.8220431804656985,7.884346961975098,1556916735071,throw,0.0,0.0,0.8333333333333334
5.494860649108887,1.987248063087464,8.928250312805176,1556916735176,throw,0.0,0.0,1.0
4.565882205963135,2.2458298206329346,7.8867411613464355,1556916735271,,0.0,0.0,0.0
4.946571826934815,2.396669149398804,7.7718162536621085,1556916735372,,0.0,0.0,0.0
4.733481407165527,2.0518934726715092,7.702382087707519,1556916735471,,0.0,0.0,0.0
4.877137660980225,2.011190891265869,8.126168251037598,1556916735571,,0.0,0.0,0.0
3.9577362537384033,1.692752242088318,7.819701671600343,1556916735671,,0.0,0.0,0.0
9.59146499633789,3.0096035003662114,11.095069885253906,1556916735771,,0.0,0.0,0.0
12.756695747375488,5.909070014953612,9.670475959777832,1556916735872,,0.0,0.0,0.0
11.317736625671387,0.8308133482933044,1.7526091337203982,1556916735971,,0.0,0.0,0.0
-10.546780586242676,-17.870866775512695,19.56122589111328,1556916736070,,0.0,0.0,0.0
-0.8906702399253845,-9.292180061340332,6.699181079864503,1556916736171,throw,0.0,0.0,0.14285714285714285
13.460613250732422,7.81251859664917,8.734314918518066,1556916736271,throw,0.0,0.0,0.2857142857142857
12.160521507263185,4.84122371673584,11.636175155639648,1556916736371,throw,0.0,0.0,0.42857142857142855
2.353572130203247,2.169213056564331,5.279376029968262,1556916736471,throw,0.0,0.0,0.5714285714285714
6.543552875518799,2.078230619430542,9.174860954284668,1556916736571,throw,0.0,0.0,0.7142857142857143
6.8643860816955575,1.9656996726989744,9.059935569763184,1556916736671,throw,0.0,0.0,0.8571428571428571
13.460613250732422,5.863578796386719,13.137386322021484,1556916736771,throw,0.0,0.0,1.0
7.769421577453612,4.115758419036865,8.712765693664549,1556916736871,,0.0,0.0,0.0
-4.977697372436523,-2.0231621265411377,-0.05027977004647255,1556916736971,,0.0,0.0,0.0
-16.83414649963379,-5.006428718566895,1.18037748336792,1556916737071,,0.0,0.0,0.0
-2.492439985275269,-14.308186531066895,-4.21152925491333,1556916737172,,0.0,0.0,0.0
32.30595016479492,5.923435688018799,14.669721603393555,1556916737271,,0.0,0.0,0.0
-1.1109435558319092,1.6807808876037598,2.1045675277709956,1556916737371,flick,0.16666666666666666,0.0,0.0
-0.8667274713516235,4.8172807693481445,-0.8691217303276062,1556916737471,flick,0.3333333333333333,0.0,0.0
4.28096342086792,10.467769622802734,0.6273000240325928,1556916737571,flick,0.5,0.0,0.0
10.793391227722168,12.222772598266602,2.664827823638916,1556916737671,flick,0.6666666666666666,0.0,0.0
10.690437316894533,13.211607933044435,3.2610023021698,1556916737772,flick,0.8333333333333334,0.0,0.0
8.715160369873049,9.22274684906006,2.566662549972534,1556916737871,flick,1.0,0.0,0.0
-7.869981288909912,-2.2170984745025635,0.3663240373134613,1556916737971,,0.0,0.0,0.0
-16.905975341796875,-9.40231704711914,-5.561900615692139,1556916738072,,0.0,0.0,0.0
26.1311149597168,-0.9074301719665528,-1.7909175157546997,1556916738171,,0.0,0.0,0.0
24.680185317993164,9.000079154968262,12.416708946228027,1556916738272,,0.0,0.0,0.0
-2.197944164276123,1.30009126663208,1.3743137121200562,1556916738371,flick,0.2,0.0,0.0
4.676018714904785,4.089421272277832,0.4285751879215241,1556916738471,flick,0.4,0.0,0.0
10.149331092834473,7.757450580596924,1.8962656259536743,1556916738571,flick,0.6,0.0,0.0
10.055953979492188,5.365570068359375,3.66084623336792,1556916738671,flick,0.8,0.0,0.0
8.195602416992188,4.15167236328125,2.2434353828430176,1556916738771,flick,1.0,0.0,0.0
7.288172721862793,4.017592906951903,2.669616460800171,1556916738951,,0.0,0.0,0.0
11.341679573059082,4.649681568145752,8.597841262817383,1556916738970,,0.0,0.0,0.0
15.050411224365234,6.854808807373048,2.9976320266723637,1556916739071,,0.0,0.0,0.0
5.602602958679199,0.3687183260917664,-1.0079896450042725,1556916739170,,0.0,0.0,0.0
-6.2706055641174325,-14.640990257263185,26.293926239013672,1556916739271,throw,0.0,0.0,0.16666666666666666
1.0678465366363523,-5.578660488128662,5.583448886871338,1556916739371,throw,0.0,0.0,0.3333333333333333
13.235550880432127,7.0798707008361825,4.290540695190431,1556916739471,throw,0.0,0.0,0.5
9.627379417419434,6.038361072540282,10.1421480178833,1556916739572,throw,0.0,0.0,0.6666666666666666
5.032765865325928,1.2210801839828491,8.114197731018066,1556916739671,throw,0.0,0.0,0.8333333333333334
3.596200704574585,0.8164477348327637,6.442993640899657,1556916739771,throw,0.0,0.0,1.0
5.5954203605651855,0.90024733543396,10.075108528137207,1556916739871,,0.0,0.0,0.0
15.921927452087402,5.600208759307861,5.774991035461426,1556916739971,,0.0,0.0,0.0
12.967391967773438,3.4286015033721924,1.0846065282821655,1556916740071,,0.0,0.0,0.0
-1.5467015504837036,-19.379261016845703,6.289760112762451,1556916740171,,0.0,0.0,0.0
-2.0854134559631348,-11.45181655883789,4.374340057373047,1556916740271,,0.0,0.0,0.0
22.261966705322266,7.848433017730713,6.423839092254639,1556916740371,throw,0.0,0.0,0.16666666666666666
9.71117877960205,4.182797908782959,9.890748977661133,1556916740471,throw,0.0,0.0,0.3333333333333333
5.569083213806152,1.2306572198867798,8.533195495605469,1556916740571,throw,0.0,0.0,0.5
2.695953369140625,1.3527653217315674,8.444606781005861,1556916740671,throw,0.0,0.0,0.6666666666666666
8.89233684539795,2.1907615661621094,9.241900444030762,1556916740772,throw,0.0,0.0,0.8333333333333334
13.115837097167967,5.731894016265869,6.857203006744385,1556916740872,throw,0.0,0.0,1.0
8.789382934570312,5.176422119140625,3.059883117675781,1556916740971,,0.0,0.0,0.0
0.9146129488945008,-0.0766167938709259,6.3017311096191415,1556916741071,,0.0,0.0,0.0
3.5507094860076904,4.283357620239259,-3.2993106842041016,1556916741171,,0.0,0.0,0.0
1.9154198169708248,8.54277229309082,-8.387145042419434,1556916741271,,0.0,0.0,0.0
2.9832663536071777,1.0870007276535034,-0.0023942748084664345,1556916741371,shield,0.0,0.16666666666666666,0.0
6.8356547355651855,5.106987953186035,7.139727592468263,1556916741471,shield,0.0,0.3333333333333333,0.0
9.598648071289062,7.860404014587402,9.306546211242676,1556916741571,shield,0.0,0.5,0.0
10.156514167785645,4.2953290939331055,7.6401309967041025,1556916741671,shield,0.0,0.6666666666666666,0.0
5.739076614379883,1.9058427810668943,5.885127544403076,1556916741771,shield,0.0,0.8333333333333334,0.0
6.3711652755737305,2.1955499649047847,7.7957587242126465,1556916741871,shield,0.0,1.0,0.0
8.178842544555664,4.029564380645752,7.5156288146972665,1556916741971,,0.0,0.0,0.0
10.518049240112305,9.428654670715332,4.429408550262451,1556916742072,,0.0,0.0,0.0
7.49168586730957,4.788549423217773,0.3208328187465668,1556916742170,,0.0,0.0,0.0
-1.2857255935668943,3.258608102798462,1.6209239959716797,1556916742270,,0.0,0.0,0.0
2.358360767364502,5.870761871337893,-8.710371971130371,1556916742371,,0.0,0.0,0.0
6.763826370239258,0.6129343509674072,-1.9728823900222776,1556916742472,shield,0.0,0.16666666666666666,0.0
7.094236373901367,7.00085973739624,5.276981830596924,1556916742571,shield,0.0,0.3333333333333333,0.0
10.202005386352539,10.04158878326416,7.446194648742676,1556916742670,shield,0.0,0.5,0.0
6.3089141845703125,5.676825523376465,4.1397013664245605,1556916742772,shield,0.0,0.6666666666666666,0.0
6.213143348693848,4.735875606536865,3.6536633968353267,1556916742870,shield,0.0,0.8333333333333334,0.0
7.285778045654298,4.125335693359375,6.926637172698975,1556916742971,shield,0.0,1.0,0.0
7.42225170135498,5.21233606338501,6.361588001251223,1556916743071,,0.0,0.0,0.0
11.42308521270752,10.348055839538574,9.155706405639648,1556916743171,,0.0,0.0,0.0
7.81251859664917,7.92265510559082,-1.9680938720703125,1556916743271,,0.0,0.0,0.0
5.736682415008545,4.984879970550537,-1.132491946220398,1556916743432,,0.0,0.0,0.0
-1.477267503738403,4.956148624420166,3.3232533931732178,1556916743471,,0.0,0.0,0.0
2.1237218379974365,8.083071708679201,-6.268211364746094,1556916743571,,0.0,0.0,0.0
1.80049467086792,6.26102876663208,-6.823683261871338,1556916743671,shield,0.0,0.16666666666666666,0.0
1.4868446588516235,3.7254915237426762,0.991229772567749,1556916743770,shield,0.0,0.3333333333333333,0.0
10.764659881591797,10.127782821655273,7.489291667938232,1556916743871,shield,0.0,0.5,0.0
7.055927753448486,8.796566009521484,5.918647289276122,1556916743971,shield,0.0,0.6666666666666666,0.0
6.016812801361084,5.126142501831055,4.613767623901367,1556916744071,shield,0.0,0.8333333333333334,0.0
7.3983092308044425,4.297723293304443,5.45176362991333,1556916744171,shield,0.0,1.0,0.0
8.142929077148438,4.6305274963378915,5.935407161712647,1556916744271,,0.0,0.0,0.0
6.555524349212647,4.326454639434815,4.551516532897949,1556916744371,,0.0,0.0,0.0
7.376760482788086,4.393494129180908,4.994457244873047,1556916744471,,0.0,0.0,0.0
9.680052757263184,4.316877365112306,5.525986194610597,1556916744571,,0.0,0.0,0.0
17.569189071655273,9.785401344299316,11.126194953918457,1556916744672,,0.0,0.0,0.0
8.514040946960451,4.300117492675781,8.193208694458008,1556916744771,,0.0,0.0,0.0
-4.204346656799316,-0.8092648983001709,3.055094718933105,1556916744871,,0.0,0.0,0.0
-20.344152450561523,-3.404658794403076,0.1364736706018448,1556916744971,,0.0,0.0,0.0
18.17733383178711,-11.080703735351562,-3.189173936843872,1556916745071,,0.0,0.0,0.0
32.20060348510742,9.672870635986328,7.379155158996582,1556916745172,,0.0,0.0,0.0
2.9401695728302,4.587430477142334,-1.5251530408859253,1556916745271,flick,0.16666666666666666,0.0,0.0
-5.717528343200684,4.1732211112976065,-0.8332076072692871,1556916745371,flick,0.3333333333333333,0.0,0.0
1.2186858654022217,7.017619609832764,-0.26815879344940186,1556916745471,flick,0.5,0.0,0.0
8.272219657897951,8.693612098693848,3.864359617233277,1556916745571,flick,0.6666666666666666,0.0,0.0
10.66409969329834,9.739910125732422,2.794118642807007,1556916745670,flick,0.8333333333333334,0.0,0.0
7.410280704498291,6.660872459411621,1.1205205917358398,1556916745772,flick,1.0,0.0,0.0
7.568302631378174,6.720729351043701,0.8834874033927917,1556916745871,,0.0,0.0,0.0
7.57309103012085,6.957762718200684,1.85077440738678,1556916745971,,0.0,0.0,0.0
6.091034889221191,6.39271354675293,1.9489396810531616,1556916746071,,0.0,0.0,0.0
6.979310989379883,6.687209606170652,2.3631491661071777,1556916746171,,0.0,0.0,0.0
9.306546211242676,9.110215187072754,1.1588289737701416,1556916746271,,0.0,0.0,0.0
14.753520965576172,12.598673820495605,4.77178955078125,1556916746371,,0.0,0.0,0.0
-3.70154881477356,1.3383996486663818,-0.17478206753730774,1556916746471,,0.0,0.0,0.0
-14.739155769348145,-3.071854591369629,2.5570855140686035,1556916746572,,0.0,0.0,0.0
-9.83328628540039,-11.95221996307373,-4.6305274963378915,1556916746671,,0.0,0.0,0.0
39.54623794555664,11.207600593566896,11.257880210876463,1556916746772,,0.0,0.0,0.0
3.936187744140625,6.165257453918457,0.6105400919914246,1556916746872,flick,0.16666666666666666,0.0,0.0
-0.6081457734107971,3.809291124343872,1.0032011270523071,1556916746971,flick,0.3333333333333333,0.0,0.0
2.5594797134399414,6.8380489349365225,2.387091875076294,1556916747071,flick,0.5,0.0,0.0
7.077476501464844,8.808537483215332,3.002420663833618,1556916747171,flick,0.6666666666666666,0.0,0.0
7.443800449371338,7.010436534881593,4.85080099105835,1556916747271,flick,0.8333333333333334,0.0,0.0
4.403071403503418,3.577046632766724,7.965752124786378,1556916747375,flick,1.0,0.0,0.0
3.656057596206665,2.1141445636749268,11.57153034210205,1556916747471,,0.0,0.0,0.0
4.953754425048828,2.7821474075317383,9.675264358520508,1556916747571,,0.0,0.0,0.0
3.945764780044556,3.007209062576294,7.62097692489624,1556916747674,,0.0,0.0,0.0
3.24184799194336,2.494834423065185,8.887548446655273,1556916747772,,0.0,0.0,0.0
3.356773376464844,2.6839821338653564,8.707977294921875,1556916747891,,0.0,0.0,0.0
3.4621214866638184,2.7534160614013667,8.413481712341309,1556916748070,,0.0,0.0,0.0
3.4932470321655287,2.8060901165008545,8.478127479553223,1556916748171,,0.0,0.0,0.0
3.435784339904785,2.7510218620300293,8.367990493774414,1556916748272,,0.0,0.0,0.0
3.708731651306152,2.88031268119812,8.04236888885498,1556916748372,,0.0,0.0,0.0
3.9098508358001713,2.6121537685394287,8.700794219970701,1556916748471,,0.0,0.0,0.0
3.739857196807861,2.727078914642334,8.344047546386719,1556916748572,,0.0,0.0,0.0
3.7063374519348153,2.794118642807007,8.348835945129395,1556916748772,,0.0,0.0,0.0
3.7135202884674072,2.8300328254699707,8.37038516998291,1556916748872,,0.0,0.0,0.0
3.6704232692718506,2.76059889793396,8.399115562438965,1556916748991,,0.0,0.0,0.0
3.7925312519073486,2.8515813350677486,8.470944404602049,1556916749071,,0.0,0.0,0.0
3.78056001663208,2.8036959171295166,8.621783256530763,1556916749172,,0.0,0.0,0.0
3.7566170692443848,2.7725701332092285,8.461367607116701,1556916749271,,0.0,0.0,0.0
3.8883023262023926,2.815667152404785,8.447001457214355,1556916749371,,0.0,0.0,0.0
4.999245643615723,3.5052182674407963,8.403904914855957,1556916749472,,0.0,0.0,0.0
13.752714157104492,8.743891716003418,13.455824851989744,1556916749571,,0.0,0.0,0.0
9.85244083404541,5.315289974212647,8.710371971130371,1556916749671,,0.0,0.0,0.0
-4.984879970550537,-1.0558751821517944,1.5969812870025637,1556916749771,,0.0,0.0,0.0
-19.254758834838867,-6.756643295288086,1.3791022300720217,1556916749871,,0.0,0.0,0.0
24.35935211181641,-2.8324270248413086,-9.138946533203123,1556916749971,,0.0,0.0,0.0
33.33309555053711,9.13415813446045,1.6999350786209106,1556916750071,,0.0,0.0,0.0
2.7438390254974365,4.063084125518799,1.2593885660171509,1556916750171,flick,0.16666666666666666,0.0,0.0
0.9457385540008544,5.52119779586792,2.897072553634644,1556916750270,flick,0.3333333333333333,0.0,0.0
9.92426872253418,8.059128761291504,4.094210147857666,1556916750371,flick,0.5,0.0,0.0
8.025609016418457,6.950579643249513,2.391880512237549,1556916750471,flick,0.6666666666666666,0.0,0.0
