ax,ay,az,time,class,flick_score,shield_score,throw_score,predicted_flick_score,predicted_shield_score,predicted_throw_score
5.202759265899658,0.7326480746269226,7.817307472229004,1556916910471,,0.0,0.0,0.0,0.6921423673629761,0.0,0.0
5.288952827453613,0.4812492430210114,7.9825119972229,1556916910571,,0.0,0.0,0.0,4.26173210144043e-05,0.0,0.0
1.5658557415008545,-2.976083517074585,11.186052322387695,1556916910671,,0.0,0.0,0.0,0.0,0.0,0.0
22.357738494873047,4.15167236328125,6.900300025939941,1556916910770,,0.0,0.0,0.0,0.0,0.0,0.0
1.1684061288833618,-9.196409225463867,3.5435266494750977,1556916910873,,0.0,0.0,0.0,0.0,0.0,0.00015234947204589844
-3.8068969249725337,-9.818921089172363,10.343267440795898,1556916910971,,0.0,0.0,0.0,1.7881393432617188e-07,2.175569534301758e-06,0.03335723280906677
5.95216703414917,0.9529213905334472,5.9401960372924805,1556916911070,throw,0.0,0.0,0.16666666666666666,3.3974647521972656e-06,6.258487701416016e-07,0.18932229280471802
8.796566009521484,4.312088966369629,11.339285850524902,1556916911171,throw,0.0,0.0,0.3333333333333333,4.76837158203125e-07,0.0,0.32831084728240967
4.843617916107178,1.5371243953704834,11.298583030700685,1556916911270,throw,0.0,0.0,0.5,2.9802322387695312e-08,0.0,0.4883226454257965
7.994483470916747,3.1460771560668945,11.830111503601074,1556916911371,throw,0.0,0.0,0.6666666666666666,0.0,0.0,0.5495281219482422
8.310527801513674,4.000833034515382,13.577932357788086,1556916911471,throw,0.0,0.0,0.8333333333333334,0.0,0.0,0.5684263110160828
-0.3998439013957977,-3.7254915237426762,10.02243423461914,1556916911570,throw,0.0,0.0,1.0,0.0,0.0,0.6037576198577881
-5.530774593353272,5.5954203605651855,-3.76140570640564,1556916911671,,0.0,0.0,0.0,0.0,0.0,0.5032057166099548
4.273780345916748,4.288146018981934,-3.7637999057769775,1556916911771,,0.0,0.0,0.0,0.0,0.0,0.026988834142684937
5.5068321228027335,-0.2298503816127777,4.862771987915039,1556916911873,shield,0.0,0.16666666666666666,0.0,8.642673492431641e-07,5.662441253662109e-07,0.00011214613914489746
9.399923324584961,6.3400397300720215,8.351230621337889,1556916911971,shield,0.0,0.3333333333333333,0.0,3.400444984436035e-05,0.0061484575271606445,4.6193599700927734e-06
11.040000915527344,7.230710029602051,5.365570068359375,1556916912071,shield,0.0,0.5,0.0,1.8090009689331055e-05,0.1609402894973755,5.960464477539063e-08
8.049551963806152,4.4150428771972665,7.556331157684326,1556916912171,shield,0.0,0.6666666666666666,0.0,0.0,0.40831536054611206,0.0
8.164477348327638,3.222693920135498,9.019232749938963,1556916912271,shield,0.0,0.8333333333333334,0.0,0.0,0.5711771845817566,0.0
7.314509391784668,8.083071708679201,11.437450408935547,1556916912372,shield,0.0,1.0,0.0,0.0,0.7814122438430786,0.0
8.846845626831055,5.5954203605651855,5.118959426879883,1556916912471,,0.0,0.0,0.0,0.0,0.8878034353256226,0.0
1.673598051071167,-1.9728823900222776,0.7470137476921082,1556916912571,,0.0,0.0,0.0,0.0,0.19427502155303955,0.0
-3.3735332489013667,6.756643295288086,-3.632114887237549,1556916912672,,0.0,0.0,0.0,0.0,6.282329559326172e-05,0.0
1.6400781869888306,5.286558628082275,-7.369577884674072,1556916912771,,0.0,0.0,0.0,8.940696716308594e-08,2.810359001159668e-05,0.0
7.20197868347168,1.8316202163696291,5.7510480880737305,1556916912871,shield,0.0,0.16666666666666666,0.0,5.185604095458984e-06,0.00862187147140503,2.9802322387695312e-08
6.988888263702393,5.2817702293396,10.13257122039795,1556916912971,shield,0.0,0.3333333333333333,0.0,2.7060508728027344e-05,0.2501048147678375,1.1920928955078125e-07
7.043956279754639,4.83164644241333,10.910710334777832,1556916913071,shield,0.0,0.5,0.0,2.9802322387695312e-08,0.4356541931629181,0.0
6.325674057006836,3.682394742965698,7.62097692489624,1556916913172,shield,0.0,0.6666666666666666,0.0,0.0,0.5810219049453735,0.0
4.95136022567749,2.4589202404022217,7.82209587097168,1556916913272,shield,0.0,0.8333333333333334,0.0,0.0,0.7014031410217285,0.0
5.743865489959718,1.7717633247375488,6.8045291900634775,1556916913371,shield,0.0,1.0,0.0,0.0,0.8929662704467773,0.0
4.455745220184326,1.6807808876037598,7.8867411613464355,1556916913471,,0.0,0.0,0.0,0.0,0.8768348097801208,0.0
0.924190104007721,0.25618740916252136,8.533195495605469,1556916913571,,0.0,0.0,0.0,0.0,0.0032980144023895264,0.0
7.984906673431396,-3.0287575721740723,8.839662551879883,1556916913671,,0.0,0.0,0.0,0.0,0.0,0.0
22.740821838378906,4.582642078399658,2.5475084781646733,1556916913772,,0.0,0.0,0.0,0.0,0.0,0.0
9.47175121307373,-2.937775135040283,-1.6520496606826782,1556916913871,,0.0,0.0,0.0,1.4901161193847656e-07,7.987022399902344e-06,3.653764724731445e-05
-8.882759094238281,-16.544439315795902,15.31378173828125,1556916913972,,0.0,0.0,0.0,1.0132789611816406e-05,0.00032383203506469727,0.018060922622680664
-2.0878076553344727,-6.246663093566895,5.403878211975098,1556916914071,,0.0,0.0,0.0,0.0001163780689239502,0.00014901161193847656,0.1347716748714447
12.033625602722168,4.647287368774414,6.112583637237549,1556916914171,throw,0.0,0.0,0.2,3.510713577270508e-05,9.864568710327148e-06,0.2540728449821472
11.12140655517578,3.826051235198975,10.30495834350586,1556916914271,throw,0.0,0.0,0.4,5.662441253662109e-07,5.960464477539063e-08,0.37206947803497314
5.408666610717773,0.8906702399253845,8.439818382263184,1556916914472,throw,0.0,0.0,0.6,0.0,0.0,0.4879976212978363
-1.8938714265823364,-4.003227710723877,12.864439010620115,1556916914571,throw,0.0,0.0,0.8,0.0,0.0,0.6570944786071777
9.85244083404541,-0.7087053656578064,8.854028701782227,1556916914670,throw,0.0,0.0,1.0,0.0,0.0,0.8826744556427002
15.016891479492188,3.9313993453979488,5.032765865325928,1556916914771,,0.0,0.0,0.0,0.0,0.0,0.9543423652648926
10.949018478393556,-2.4972286224365234,-2.2506182193756104,1556916914871,,0.0,0.0,0.0,0.0,0.0,0.7132804989814758
-10.836487770080566,-13.079923629760742,20.947509765625,1556916914971,,0.0,0.0,0.0,0.0,0.0,0.011257678270339966
-2.52117133140564,-4.302511692047118,6.768614768981934,1556916915071,throw,0.0,0.0,0.16666666666666666,0.0,0.0,0.00022083520889282227
2.233858346939087,1.4317762851715088,8.257853507995605,1556916915171,throw,0.0,0.0,0.3333333333333333,1.4901161193847656e-06,1.7881393432617188e-07,0.002713620662689209
4.85080099105835,2.1428759098052983,11.310554504394533,1556916915271,throw,0.0,0.0,0.5,3.6954879760742188e-06,1.0728836059570312e-06,0.08010637760162354
4.812492370605469,2.257801055908203,8.499675750732424,1556916915374,throw,0.0,0.0,0.6666666666666666,5.960464477539063e-08,0.0,0.40125447511672974
8.320104598999022,1.4557191133499146,11.33449649810791,1556916915472,throw,0.0,0.0,0.8333333333333334,0.0,0.0,0.5441347360610962
9.035993576049805,5.334444046020508,12.251503944396973,1556916915572,throw,0.0,0.0,1.0,0.0,0.0,0.7988376617431641
6.603409767150879,-0.7182824611663818,7.575485706329348,1556916915671,,0.0,0.0,0.0,0.0,0.0,0.942665696144104
-7.970541000366211,0.016759924590587616,9.09106159210205,1556916915771,,0.0,0.0,0.0,0.0,0.0,0.8472896814346313
3.842811107635498,8.820508003234863,-6.478907585144043,1556916915871,,0.0,0.0,0.0,0.0,0.0,0.008015185594558716
4.0439300537109375,3.900273561477661,1.0462981462478638,1556916915971,shield,0.0,0.14285714285714285,0.0,0.0,0.0,1.996755599975586e-06
8.056735038757324,4.27138614654541,2.959323644638061,1556916916071,shield,0.0,0.2857142857142857,0.0,3.159046173095703e-06,0.00018644332885742188,3.5762786865234375e-07
11.174080848693848,9.608224868774414,7.896318435668945,1556916916171,shield,0.0,0.42857142857142855,0.0,5.424022674560547e-05,0.08725249767303467,9.5367431640625e-07
10.996904373168944,7.101418972015381,7.01283073425293,1556916916271,shield,0.0,0.5714285714285714,0.0,1.0728836059570312e-06,0.3478947877883911,0.0
9.110215187072754,3.6105663776397705,8.559532165527344,1556916916371,shield,0.0,0.7142857142857143,0.0,0.0,0.5140668749809265,0.0
17.50454330444336,10.3217191696167,9.129369735717773,1556916916471,shield,0.0,0.8571428571428571,0.0,0.0,0.6139043569564819,0.0
5.657671451568604,1.4485362768173218,9.689630508422852,1556916916571,shield,0.0,1.0,0.0,0.0,0.7744742631912231,0.0
-14.047210693359375,-5.4397921562194815,0.7996878027915955,1556916916670,,0.0,0.0,0.0,2.980232238769531e-07,0.7616543769836426,0.0
-6.653689861297607,-8.945011138916016,0.09098244458436966,1556916916770,,0.0,0.0,0.0,1.099705696105957e-05,0.12086072564125061,0.0
37.764896392822266,1.7621862888336182,11.138166427612305,1556916916871,,0.0,0.0,0.0,0.00013333559036254883,0.006131112575531006,8.881092071533203e-06
6.7398834228515625,5.006428718566895,2.509200096130371,1556916916971,flick,0.14285714285714285,0.0,0.0,0.011157214641571045,0.011176973581314087,0.0011406540870666504
8.073494911193848,7.036773681640625,4.189980983734132,1556916917073,flick,0.2857142857142857,0.0,0.0,0.18952256441116333,0.0009834468364715576,0.020834922790527344
8.396721839904785,5.616968631744385,5.348809719085693,1556916917171,flick,0.42857142857142855,0.0,0.0,0.40220382809638977,6.046891212463379e-05,0.0013796687126159668
8.166871070861816,4.597007751464844,3.842811107635498,1556916917272,flick,0.5714285714285714,0.0,0.0,0.4737139642238617,2.682209014892578e-07,1.4603137969970703e-06
9.524425506591797,3.9266107082366943,4.348002910614014,1556916917372,flick,0.7142857142857143,0.0,0.0,0.541715681552887,8.940696716308594e-08,0.0
8.897125244140625,3.0503060817718506,3.9433705806732178,1556916917472,flick,0.8571428571428571,0.0,0.0,0.6528257131576538,0.0,0.0
8.856422424316406,2.664827823638916,4.405465602874756,1556916917571,flick,1.0,0.0,0.0,0.670051097869873,0.0,0.0
8.209968566894531,2.7414445877075195,4.28096342086792,1556916917671,,0.0,0.0,0.0,0.13811835646629333,0.0,0.0
8.480521202087402,2.4589202404022217,4.752635478973389,1556916917772,,0.0,0.0,0.0,0.00015801191329956055,0.0,0.0
7.901106834411621,2.523565530776977,4.2594146728515625,1556916917872,,0.0,0.0,0.0,0.0,0.0,0.0
6.730306625366211,1.9297854900360107,4.666441440582275,1556916917970,,0.0,0.0,0.0,0.0,8.940696716308594e-08,1.1920928955078125e-07
6.0623040199279785,-0.4381522834300995,5.89231014251709,1556916918071,,0.0,0.0,0.0,3.5762786865234375e-07,0.00018468499183654785,3.814697265625e-06
18.428733825683594,0.20590762794017792,8.391933441162111,1556916918171,,0.0,0.0,0.0,7.748603820800781e-07,0.0010055303573608398,6.67572021484375e-06
15.917139053344727,6.5004563331604,-0.18196488916873926,1556916918270,,0.0,0.0,0.0,2.2023916244506836e-05,0.003063678741455078,0.00026279687881469727
11.866025924682615,-0.3878725171089173,-0.05027977004647255,1556916918371,,0.0,0.0,0.0,0.0005507767200469971,0.007549315690994263,0.01477232575416565
-10.024828910827637,-16.848512649536133,24.402448654174805,1556916918472,,0.0,0.0,0.0,0.002937138080596924,0.004691660404205322,0.08995354175567627
0.16759923100471494,-2.1045675277709956,4.489265441894531,1556916918570,,0.0,0.0,0.0,0.002490431070327759,0.0013089478015899658,0.1756988763809204
5.554717540740967,4.65207576751709,5.71273946762085,1556916918671,throw,0.0,0.0,0.16666666666666666,0.0012373030185699463,0.0002973973751068115,0.2607102394104004
6.735095024108888,4.587430477142334,8.190814018249513,1556916918771,throw,0.0,0.0,0.3333333333333333,4.163384437561035e-05,8.851289749145508e-06,0.35245826840400696
6.112583637237549,4.551516532897949,6.816500186920166,1556916918952,throw,0.0,0.0,0.5,8.940696716308594e-08,0.0,0.4731929302215576
6.639324188232423,2.26019549369812,8.514040946960451,1556916918972,throw,0.0,0.0,0.6666666666666666,0.0,0.0,0.6055299639701843
1.9776710271835327,-1.0822122097015379,9.237112045288086,1556916919071,throw,0.0,0.0,0.8333333333333334,0.0,0.0,0.8033231496810913
4.089421272277832,-2.818061351776123,7.939415454864503,1556916919171,throw,0.0,0.0,1.0,0.0,0.0,0.8445612192153931
19.30503845214844,4.122941017150879,6.833260536193848,1556916919270,,0.0,0.0,0.0,0.0,0.0,0.4955057203769684
15.33533000946045,6.658478260040282,-2.018373727798462,1556916919372,,0.0,0.0,0.0,0.0,0.0,0.02980196475982666
0.9792584180831908,-9.241900444030762,2.384697675704956,1556916919470,,0.0,0.0,0.0,2.950429916381836e-06,2.384185791015625e-07,0.0025844573974609375
-2.1524529457092285,-10.896344184875488,13.257099151611328,1556916919571,,0.0,0.0,0.0,0.0003013014793395996,0.0001819133758544922,0.02135065197944641
0.9696813225746156,0.2657645046710968,5.849213123321532,1556916919671,throw,0.0,0.0,0.16666666666666666,0.0037541985511779785,0.0011175870895385742,0.21186718344688416
7.4270405769348145,5.822876453399657,10.45340347290039,1556916919771,throw,0.0,0.0,0.3333333333333333,0.0012478232383728027,0.0003940165042877197,0.36014318466186523
4.0104103088378915,3.395081758499145,10.78141975402832,1556916919871,throw,0.0,0.0,0.5,1.4007091522216797e-05,3.427267074584961e-06,0.41761213541030884
2.7031362056732178,-0.09337671846151352,10.23313045501709,1556916919970,throw,0.0,0.0,0.6666666666666666,0.0,0.0,0.4698020815849304
2.669616460800171,0.22506183385849,8.681640625,1556916920070,throw,0.0,0.0,0.8333333333333334,0.0,0.0,0.6789224147796631
2.444554567337036,0.2705530524253845,8.490097999572754,1556916920171,throw,0.0,0.0,1.0,0.0,0.0,0.8988160490989685
3.974496126174927,1.1085492372512815,8.439818382263184,1556916920271,,0.0,0.0,0.0,0.0,0.0,0.8545156717300415
4.067873001098634,0.8978530764579773,8.614601135253906,1556916920371,,0.0,0.0,0.0,0.0,0.0,0.05078577995300293
0.8547561168670654,-0.7565908432006836,9.34246063232422,1556916920471,,0.0,0.0,0.0,0.0,0.0,2.5451183319091797e-05
13.893977165222168,1.3288224935531616,11.978556632995605,1556916920571,,0.0,0.0,0.0,7.152557373046875e-07,1.1324882507324219e-06,6.645917892456055e-06
12.699234008789062,6.186806201934815,3.768588542938232,1556916920671,,0.0,0.0,0.0,1.5527009963989258e-05,0.00045874714851379395,0.00019550323486328125
3.5100069046020512,-4.455745220184326,3.2250881195068364,1556916920770,,0.0,0.0,0.0,0.00021389126777648926,0.0030192434787750244,0.026044875383377075
-6.725517749786378,-11.054367065429688,12.6441650390625,1556916920871,,0.0,0.0,0.0,0.0018619298934936523,0.0030734241008758545,0.14548173546791077
0.0023942748084664345,-2.7079248428344727,6.488484859466553,1556916920971,throw,0.0,0.0,0.14285714285714285,0.00342753529548645,0.0015638172626495361,0.2493654489517212
4.9130520820617685,2.523565530776977,9.452596664428713,1556916921071,throw,0.0,0.0,0.2857142857142857,0.001536726951599121,0.00046518445014953613,0.31355249881744385
3.634509086608887,3.22029972076416,10.747900009155273,1556916921172,throw,0.0,0.0,0.42857142857142855,4.839897155761719e-05,1.3142824172973633e-05,0.38508695363998413
2.4996228218078613,1.4676904678344729,8.655303001403809,1556916921271,throw,0.0,0.0,0.5714285714285714,2.980232238769531e-07,0.0,0.4607461392879486
3.7949256896972656,1.3120626211166382,9.38316249847412,1556916921371,throw,0.0,0.0,0.7142857142857143,0.0,0.0,0.5741851329803467
6.5220046043396,1.1540404558181765,10.95141315460205,1556916921471,throw,0.0,0.0,0.8571428571428571,0.0,0.0,0.7306082248687744
13.999324798583984,3.4190244674682617,18.866886138916016,1556916921571,throw,0.0,0.0,1.0,0.0,0.0,0.7715322971343994
2.9234094619750977,0.9170072674751282,8.494887351989746,1556916921671,,0.0,0.0,0.0,0.0,0.0,0.2993827164173126
-12.921900749206545,-4.247443675994873,-1.4796618223190308,1556916921771,,0.0,0.0,0.0,0.0,0.0,0.007553756237030029
-10.046377182006836,-9.177255630493164,0.6129343509674072,1556916921871,,0.0,0.0,0.0,6.198883056640625e-06,6.854534149169922e-07,0.002039790153503418
34.350662231445305,-3.4501500129699707,6.069486618041992,1556916921971,,0.0,0.0,0.0,0.0012808740139007568,0.0035102665424346924,0.02162829041481018
15.014497756958008,7.618582248687744,0.1412622183561325,1556916922071,flick,0.16666666666666666,0.0,0.0,0.09927839040756226,0.001265019178390503,0.002953141927719116
9.830892562866213,5.238673210144043,6.749460697174072,1556916922171,flick,0.3333333333333333,0.0,0.0,0.35543906688690186,2.682209014892578e-07,8.761882781982422e-06
5.851607799530027,4.932206153869629,3.6392977237701416,1556916922271,flick,0.5,0.0,0.0,0.4731697142124176,0.0,0.0
13.551595687866213,5.925830364227295,6.852414608001709,1556916922371,flick,0.6666666666666666,0.0,0.0,0.5415406227111816,0.0,0.0
18.45028114318848,7.37197208404541,11.906728744506836,1556916922471,flick,0.8333333333333334,0.0,0.0,0.6413698196411133,0.0,0.0
-9.014444351196287,-2.8851010799407963,-2.2099156379699707,1556916922572,flick,1.0,0.0,0.0,0.7621499300003052,0.0,0.0
-18.62745857238769,-5.669642925262451,-0.8068706393241882,1556916922671,,0.0,0.0,0.0,0.6976442337036133,0.0,0.0
22.453508377075195,-12.0240478515625,-10.348055839538574,1556916922771,,0.0,0.0,0.0,0.26531141996383667,0.0,0.0
16.65696907043457,3.4908525943756104,8.470944404602049,1556916922871,,0.0,0.0,0.0,0.013979941606521606,0.0,0.0
9.998491287231444,6.955368518829348,4.2354722023010245,1556916922971,flick,0.16666666666666666,0.0,0.0,0.0008705556392669678,0.0,2.086162567138672e-07
6.847625732421875,5.145296573638916,3.8332340717315687,1556916923071,flick,0.3333333333333333,0.0,0.0,0.0015777051448822021,0.0,2.3245811462402344e-06
7.920260906219482,3.99125599861145,3.2753679752349854,1556916923171,flick,0.5,0.0,0.0,0.26959770917892456,0.0,0.0
21.33777618408203,5.899493217468263,5.906675815582275,1556916923272,flick,0.6666666666666666,0.0,0.0,0.5376904606819153,0.0,0.0
30.90290451049805,10.096656799316406,7.3264808654785165,1556916923431,flick,0.8333333333333334,0.0,0.0,0.6800735592842102,0.0,0.0
-1.240234375,-6.596227169036865,3.39029312133789,1556916923471,flick,1.0,0.0,0.0,0.8037688136100769,0.0,0.0
-23.207706451416016,-11.09267520904541,-0.8882759809494019,1556916923572,,0.0,0.0,0.0,0.7892531752586365,0.0,0.0
9.375980377197266,-21.9459228515625,-10.841276168823242,1556916923671,,0.0,0.0,0.0,0.1657707691192627,0.0,0.0
25.65704917907715,6.768614768981934,13.467795372009276,1556916923771,,0.0,0.0,0.0,0.004907429218292236,0.0,0.0
10.216370582580566,6.162863254547119,1.1851660013198853,1556916923871,flick,0.16666666666666666,0.0,0.0,0.00011500716209411621,0.0,2.6226043701171875e-06
9.33288288116455,5.138113975524902,5.174027919769287,1556916923971,flick,0.3333333333333333,0.0,0.0,0.0075193047523498535,0.0,8.940696716308594e-08
7.2666239738464355,3.835628271102905,5.2530388832092285,1556916924071,flick,0.5,0.0,0.0,0.3552011251449585,0.0,0.0
7.776604652404785,2.30089807510376,7.817307472229004,1556916924171,flick,0.6666666666666666,0.0,0.0,0.5828582644462585,0.0,0.0
7.659285068511963,1.3120626211166382,6.344828128814697,1556916924272,flick,0.8333333333333334,0.0,0.0,0.7630665302276611,0.0,0.0
14.492545127868652,6.5627074241638175,8.616994857788086,1556916924371,flick,1.0,0.0,0.0,0.9099860191345215,0.0,0.0
12.76387882232666,2.425400495529175,5.978504180908202,1556916924471,,0.0,0.0,0.0,0.8732534646987915,0.0,0.0
-5.76062536239624,-5.40148401260376,8.80374813079834,1556916924571,,0.0,0.0,0.0,0.0016907453536987305,0.0,0.0
